text,cleaned_text,rating,sentiment_label,tokens_word,tokens_subword,source
"Tất quá ngắn mặc kéo đến giữa đùi , tóm lại ko mặc được, thất vọng!","tất quá ngắn mặc kéo đến giữa đùi , tóm_lại không mặc được , thất_vọng !",2,tiêu cực,"tất quá ngắn mặc kéo đến giữa đùi , tóm_lại không mặc được , thất_vọng !","tất quá ngắn mặc kéo đến giữa đùi , t@@ óm_lại không mặc được , thất_vọng !",all_bad_reviews
"Áo ok ,vải mát mik m54,42kg mặc size s vừa nha bn nào thích rộng hơn thì nên mua size m ,chất ổn ,đáng tiền","áo ok , vải mát mình m54 , 42 kg mặc_kích_cỡ s vừa nha bn nào thích rộng hơn thì nên mua kích_cỡ mình , chất_lượng ổn , đáng tiền",5,tích cực,"áo ok , vải mát mình m54 , 42 kg mặc_kích_cỡ s vừa nha bn nào thích rộng hơn thì nên mua kích_cỡ mình , chất_lượng_ổn , đáng tiền","áo ok , vải mát mình m@@ 54 , 42 kg mặc_@@ kích_cỡ s vừa nha b@@ n nào thích rộng hơn thì nên mua kích_cỡ mình , chất_lượng ổn , đáng tiền",all_good_reviews
Kính dành cho cả nam và nữ nhưng dáng kính chỉ hợp với nữ,kính dành cho cả nam và nữ nhưng dáng kính chỉ hợp với nữ,1,tiêu cực,kính dành cho cả nam và nữ nhưng dáng kính chỉ hợp với nữ,kính dành cho cả nam và nữ nhưng dáng kính chỉ hợp với nữ,all_bad_reviews
"Thiết kế phong cách và hợp thời trang, Giá trị tuyệt vời cho số tiền bỏ ra, Phong cách ống rộng cho vẻ ngoài thoải mái, Phù hợp hoàn hảo cho mọi dịp,","thiết_kế phong_cách và hợp thời_trang , giá_trị tuyệt_vời cho số tiền bỏ ra , phong_cách ống rộng cho vẻ ngoài thoải_mái , phù_hợp hoàn_hảo cho mọi dịp ,",5,tích cực,"thiết_kế phong_cách và hợp_thời_trang , giá_trị tuyệt_vời cho số tiền bỏ ra , phong_cách ống rộng cho vẻ ngoài thoải_mái , phù_hợp hoàn_hảo cho mọi dịp ,","thiết_kế phong_cách và hợp thời_trang , giá_trị tuyệt_vời cho số tiền bỏ ra , phong_cách ống rộng cho vẻ ngoài thoải_mái , phù_hợp hoàn_hảo cho mọi dịp ,",all_reviews
Tính năng nổi bật:bass mạnh nghe hay Chất lượng sản phẩm:tốt,tính_năng nổi_bật bass mạnh nghe hay chất_lượng lượng sản_phẩm tốt,5,tích cực,tính_năng nổi_bật bass mạnh nghe hay chất_lượng_lượng sản_phẩm tốt,tính_năng nổi_bật bass mạnh nghe hay chất_lượng lượng sản_phẩm tốt,all_good_reviews
Ủa áo em không in phồng vậy ạ,ủa áo em không in phồng vậy ạ,2,tiêu cực,ủa áo em không in phồng vậy ạ,ủa áo em không in phồng vậy ạ,all_bad_reviews
Chất lượng sản phẩm:rất oke nó không bị rối Tính năng nổi bật:để nghe nhạc thì ngon chs game cx tạm đc nên mua,chất_lượng lượng sản_phẩm rất oke nó không bị rối_tính_năng nổi_bật để nghe nhạc thì ngon_chs game cũng tạm được nên mua,5,tích cực,chất_lượng lượng sản_phẩm rất oke nó không bị rối_tính_năng nổi_bật để nghe nhạc thì ngon_chs game cũng tạm được nên mua,chất_lượng lượng sản_phẩm rất o@@ ke nó không bị rối_t@@ ính_@@ năng nổi_bật để nghe nhạc thì ngon_@@ chs game cũng tạm được nên mua,all_good_reviews
Chất liệu:cotton Màu sắc:trắng Đúng với mô tả:đẹp m61 45kg size XL dài rộng lắm qua mông hơn 10cm. Mn đặt đúng size oke kẻo bơi trong áo,chất_lượng liệu cotton màu_sắc trắng đúng với mô_tả đẹp m61 45 kg kích_cỡ xl dài rộng lắm qua mông hơn 10 cm . mọi người đặt đúng kích_cỡ oke kẻo bơi trong áo,5,tích cực,chất_lượng_liệu cotton màu_sắc trắng đúng với mô_tả đẹp m61 45 kg kích_cỡ xl dài rộng lắm qua mông hơn 10 cm . mọi người đặt đúng kích_cỡ oke kẻo bơi trong áo,chất_lượng liệu cotton màu_sắc trắng đúng với mô_tả đẹp m@@ 61 45 kg kích_cỡ x@@ l dài rộng lắm qua mông hơn 10 cm . mọi người đặt đúng kích_cỡ o@@ ke kẻo bơi trong áo,all_good_reviews
tai nghe ổn nha vì tiền nào của đấy nên rất okela nhé hihihihihi,tai nghe ổn_nha vì tiền nào của đấy nên rất okela nhé hihihihihi,5,tích cực,tai nghe ổn_nha vì tiền nào của đấy nên rất okela nhé hihihihihi,tai nghe ổn_@@ nha vì tiền nào của đấy nên rất ok@@ ela nhé hi@@ hi@@ hi@@ hi@@ hi,all_good_reviews
Ban dang co UU DAI 10% moi lan nap khi dang ky nap dien thoai tu dong qua tai khoan ViettelPay. Nap ngay tai,ban dang_co uu dai 10 moi lan_nap khi dang ky nap dien thoai tu_dong qua tai khoan viettelpay . nap ngay tai,5,tích cực,ban dang_co uu dai 10 moi lan_nap khi dang ky nap dien thoai tu_dong qua tai khoan viettelpay . nap ngay tai,ban d@@ ang_@@ co u@@ u dai 10 moi lan_@@ nap khi dang ky nap di@@ en tho@@ ai t@@ u_d@@ ong qua tai khoan viet@@ tel@@ pay . nap ngay tai,all_good_reviews
"Công thức bột tiện lợi để chuẩn bị dễ dàng, Em bé của tôi thích hương vị vani., Công thức sữa tốt nhất cho bé của tôi.,","công_thức bột tiện_lợi để chuẩn_bị dễ_dàng , em bé của tôi thích hương_vị vani . , công_thức sữa tốt nhất cho bé của tôi . ,",5,tích cực,"công_thức bột tiện_lợi để chuẩn_bị_dễ_dàng , em bé của tôi thích hương_vị vani . , công_thức sữa tốt nhất cho bé của tôi . ,","công_thức bột tiện_lợi để chuẩn_bị dễ_dàng , em bé của tôi thích hương_vị vani . , công_thức sữa tốt nhất cho bé của tôi . ,",all_reviews
Hàng rất chật lượng chưa sử dụng nên k pk có lâu không cho 2 sao thôi tại shipper tự nhiên giao cho ba làm bị chửi,hàng rất chật_lượng chưa sử_dụng nên không pk có lâu không cho 2 sao thôi tại shipper tự_nhiên giao cho ba làm bị chửi,2,tiêu cực,hàng rất chật_lượng chưa sử_dụng nên không pk có lâu không cho 2 sao thôi tại shipper tự_nhiên giao cho ba làm bị chửi,hàng rất chật_@@ lượng chưa sử_dụng nên không p@@ k có lâu không cho 2 sao thôi tại shipper tự_nhiên giao cho ba làm bị chửi,all_bad_reviews
Tiếng đến tai nghe bị chậm nhịp,tiếng đến tai nghe bị chậm nhịp,4,trung lập,tiếng đến tai nghe bị chậm nhịp,tiếng đến tai nghe bị chậm nhịp,all_good_reviews
"Chất liệu:vải hơi cứng, mặc bị nóng Kích thước:vừa From không đẹp lắm, còn khá dìm dáng nữa","chất_lượng liệu vải hơi cứng , mặc bị nóng_kích_thước vừa from không đẹp lắm , còn khá dìm_dáng nữa",3,tiêu cực,"chất_lượng_liệu vải hơi cứng , mặc bị nóng_kích_thước vừa from không đẹp lắm , còn khá dìm_dáng nữa","chất_lượng liệu vải hơi cứng , mặc bị nóng_@@ kích_thước vừa from không đẹp lắm , còn khá d@@ ìm_@@ dáng nữa",all_bad_reviews
Chất lượng sản phẩm:đc Đúng với mô tả:đúng Mất một cái nút tăng âm lượng,chất_lượng lượng sản_phẩm được đúng với mô_tả đúng mất một cái nút tăng âm_lượng,3,trung lập,chất_lượng lượng sản_phẩm được đúng với mô_tả đúng mất một cái nút tăng âm_lượng,chất_lượng lượng sản_phẩm được đúng với mô_tả đúng mất một cái nút tăng âm_lượng,all_bad_reviews
Tính năng nổi bật:để nghe Chất lượng sản phẩm:cũng ổn áp:v hơi khó đeo nma nghe cx đc giá rẻ nên cx ch bt nghe bao lâu dây hơi mỏng,tính_năng nổi_bật để nghe chất_lượng lượng sản_phẩm cũng ổn_áp vậy hơi khó đeo nhưng_mà nghe cũng được giá rẻ nên cũng ch biết nghe bao_lâu dây hơi mỏng,5,tích cực,tính_năng nổi_bật để nghe chất_lượng_lượng sản_phẩm cũng ổn_áp vậy hơi khó đeo nhưng_mà nghe cũng được giá rẻ nên cũng ch biết nghe bao_lâu dây hơi mỏng,tính_năng nổi_bật để nghe chất_lượng lượng sản_phẩm cũng ổn_@@ áp vậy hơi khó đeo nhưng_mà nghe cũng được giá rẻ nên cũng ch biết nghe bao_lâu dây hơi mỏng,all_good_reviews
Sản phẩm tốt. Âm thanh to rõ ràng không bị rè rất tiện lợi đeo lâu ko bị rơi,sản_phẩm tốt . âm_thanh to rõ_ràng không bị rè rất tiện_lợi đeo lâu không bị rơi,5,tích cực,sản_phẩm tốt . âm_thanh to_rõ_ràng không bị rè rất tiện_lợi đeo lâu không bị rơi,sản_phẩm tốt . âm_thanh to rõ_ràng không bị rè rất tiện_lợi đeo lâu không bị rơi,all_good_reviews
"Chất lượng sản phẩm:âm thanh nghe tốt Tính năng nổi bật:ko bị rè Giá thành rẻ, chất lượng oke, nên mua nha","chất_lượng lượng sản_phẩm âm_thanh nghe tốt tính_năng nổi_bật không bị rè giá_thành rẻ , chất_lượng lượng oke , nên mua nha",5,tích cực,"chất_lượng lượng sản_phẩm âm_thanh nghe tốt tính_năng nổi_bật không bị rè giá_thành rẻ , chất_lượng_lượng oke , nên mua nha","chất_lượng lượng sản_phẩm âm_thanh nghe tốt tính_năng nổi_bật không bị rè giá_thành rẻ , chất_lượng lượng o@@ ke , nên mua nha",all_good_reviews
Chưa nhận hàng,chưa nhận hàng,1,tiêu cực,chưa nhận hàng,chưa nhận hàng,all_bad_reviews
"Hoa là biểu tượng của vẻ đẹp và cảm xúc. Mỗi loài hoa mang ý nghĩa riêng, thể hiện tình yêu, niềm vui hay nỗi buồn. Hoa tô điểm cho cuộc sống thêm rực rỡ, gắn bó với thiên nhiên và con người qua từng mùa, từng khoảnh khắc đáng nhớ.","hoa là biểu_tượng của vẻ đẹp và cảm_xúc . mỗi loài hoa mang ý_nghĩa riêng , thể_hiện tình_yêu , niềm vui hay nỗi buồn . hoa tô_điểm cho cuộc_sống thêm rực_rỡ , gắn_bó với thiên_nhiên và con_người qua từng mùa , từng khoảnh_khắc đáng nhớ .",3,tích cực,"hoa là biểu_tượng của vẻ đẹp và cảm_xúc . mỗi loài hoa mang ý_nghĩa riêng , thể_hiện_tình_yêu , niềm vui hay nỗi buồn . hoa tô_điểm cho cuộc_sống thêm rực_rỡ , gắn_bó với thiên_nhiên và con_người qua từng mùa , từng khoảnh_khắc đáng nhớ .","hoa là biểu_tượng của vẻ đẹp và cảm_xúc . mỗi loài hoa mang ý_nghĩa riêng , thể_hiện tình_yêu , niềm vui hay nỗi buồn . hoa tô_điểm cho cuộc_sống thêm rực_rỡ , gắn_bó với thiên_nhiên và con_người qua từng mùa , từng khoảnh_khắc đáng nhớ .",all_bad_reviews
"Tại sao áo xanh đen và đen cái viền cổ bản nhỏ hơn so với áo trắng vậy? Viền nhỏ, mặc lần đầu nhìn như giặt mấy chục nước, nhìn tèo thấy mẹ, bộ làm viền bản lớn như áo trắng không được hay gì","tại_sao áo xanh đen và đen cái viền cổ_bản nhỏ hơn so với áo trắng vậy ? viền nhỏ , mặc lần đầu nhìn như giặt mấy chục nước , nhìn tèo thấy mẹ , bộ làm viền_bản lớn như áo trắng không được hay gì",4,tích cực,"tại_sao áo xanh đen và đen cái viền cổ_bản nhỏ hơn so với áo trắng vậy ? viền nhỏ , mặc lần đầu nhìn như giặt mấy chục nước , nhìn tèo thấy mẹ , bộ làm viền_bản lớn như áo trắng không được hay gì","tại_sao áo xanh đen và đen cái viền cổ_@@ bản nhỏ hơn so với áo trắng vậy ? viền nhỏ , mặc lần đầu nhìn như giặt mấy chục nước , nhìn t@@ èo thấy mẹ , bộ làm v@@ iền_@@ bản lớn như áo trắng không được hay gì",all_good_reviews
"Dây bọc dù, cảm giác cầm khá xịn, mic thu âm tốt k rè. Tuy nhiên, phần âm cảm giác thiếu độ ấm, nghe hơi mỏng. Bass căng","dây bọc dù , cảm_giác cầm khá xịn , mic thu_âm tốt không rè . tuy_nhiên , phần âm_cảm_giác thiếu_độ ấm , nghe hơi mỏng . bass căng",5,tích cực,"dây bọc dù , cảm_giác cầm khá xịn , mic thu_âm tốt không rè . tuy_nhiên , phần âm_cảm_giác thiếu_độ ấm , nghe hơi mỏng . bass căng","dây bọc dù , cảm_giác cầm khá xịn , mic thu_@@ âm tốt không rè . tuy_nhiên , phần âm_@@ cảm_giác thiếu_@@ độ ấm , nghe hơi mỏng . bass căng",all_good_reviews
Chất lượng sản phẩm:Tốt Tính năng nổi bật:Nghe rất rõ và êm tai sản phẩm dùng rất ok.Uy tín,chất_lượng lượng sản_phẩm tốt tính_năng nổi_bật nghe rất rõ và êm_tai sản_phẩm dùng rất ok.uy_tín,5,tích cực,chất_lượng lượng sản_phẩm tốt tính_năng nổi_bật nghe rất rõ và êm_tai sản_phẩm dùng rất ok . uy_tín,chất_lượng lượng sản_phẩm tốt tính_năng nổi_bật nghe rất rõ và ê@@ m_t@@ ai sản_phẩm dùng rất ok@@ .@@ uy_tín,all_good_reviews
Rất nhiều quán ăn ngon miệng với món ăn ngon miệng với món ăn ngon,rất nhiều quán ăn ngon_miệng với món ăn ngon_miệng với món ăn ngon,5,tích cực,rất nhiều quán ăn ngon_miệng với món ăn ngon_miệng với món ăn ngon,rất nhiều quán ăn ngon_miệng với món ăn ngon_miệng với món ăn ngon,all_good_reviews
"Áo đẹp , chất ok nhưng mình mặc hơi nhỏ chút chắc do chọn sai , nên mua mọi người ạ :)))))))₫)","áo đẹp , chất_lượng ok nhưng mình mặc hơi nhỏ chút chắc do chọn sai , nên mua mọi người ạ",5,tích cực,"áo đẹp , chất_lượng_ok nhưng mình mặc hơi nhỏ chút chắc do chọn sai , nên mua mọi người ạ","áo đẹp , chất_lượng ok nhưng mình mặc hơi nhỏ chút chắc do chọn sai , nên mua mọi người ạ",all_good_reviews
Đúng với mô tả:lúc bật đc lúc ko,đúng với mô_tả lúc bật được lúc không,3,trung lập,đúng với mô_tả lúc bật được lúc không,đúng với mô_tả lúc bật được lúc không,all_bad_reviews
Chất lượng sản phẩm:như ........ nhựa dởm lỏng lẻo mũi hàn ko khớp lắp để thấy thế vô cùng khó,chất_lượng lượng sản_phẩm như . nhựa dởm lỏng_lẻo mũi hàn không khớp_lắp để thấy thế vô_cùng khó,1,tiêu cực,chất_lượng lượng sản_phẩm như . nhựa dởm lỏng_lẻo mũi hàn không khớp_lắp để thấy thế vô_cùng khó,chất_lượng lượng sản_phẩm như . nhựa dởm lỏng_lẻo mũi hàn không kh@@ ớp_@@ lắp để thấy thế vô_cùng khó,all_bad_reviews
Dùng 1 thời gian sau mới biết,dùng 1 thời_gian sau mới biết,4,tích cực,dùng 1 thời_gian sau mới biết,dùng 1 thời_gian sau mới biết,all_good_reviews
"Chất lượng sản phẩm:tốt Tính năng nổi bật:đẹp Âm nghe còn hay hơn con tai nghe ss mua ngoài quán, 5 sao, lần sau sẽ ghé mua tiếp","chất_lượng lượng sản_phẩm tốt tính_năng nổi_bật đẹp_âm nghe còn hay hơn con tai nghe ss mua ngoài quán , 5 sao , lần sau sẽ ghé mua tiếp",5,tích cực,"chất_lượng lượng sản_phẩm tốt tính_năng nổi_bật đẹp_âm nghe còn hay hơn con tai nghe ss mua ngoài quán , 5 sao , lần sau sẽ ghé mua tiếp","chất_lượng lượng sản_phẩm tốt tính_năng nổi_bật đẹp_@@ âm nghe còn hay hơn con tai nghe ss mua ngoài quán , 5 sao , lần sau sẽ ghé mua tiếp",all_good_reviews
"Chất lượng cực kì dỏm nha mọi người :))) mới đeo được 2 3 lần mà nó như vậy, khuyến khích không nên mua","chất_lượng lượng cực_kì dỏm_nha mọi người mới đeo được 2 3 lần mà nó như_vậy , khuyến_khích không nên mua",1,tiêu cực,"chất_lượng lượng cực_kì dỏm_nha mọi người mới đeo được 2 3 lần mà nó như_vậy , khuyến_khích không nên mua","chất_lượng lượng cực_kì d@@ ỏ@@ m_@@ nha mọi người mới đeo được 2 3 lần mà nó như_vậy , khuyến_khích không nên mua",all_bad_reviews
"Shop đóng gói cẩn thận, giao hàng khá nhanh,giao đúng mẫu mã, sản phẩm ok nên mua nha mng ✅✅✅","shop đóng_gói cẩn_thận , giao hàng khá nhanh , giao đúng mẫu_mã , sản_phẩm ok nên mua nha mọi người",5,tích cực,"shop đóng_gói cẩn_thận , giao hàng khá nhanh , giao đúng mẫu_mã , sản_phẩm_ok nên mua nha mọi người","shop đóng_gói cẩn_thận , giao hàng khá nhanh , giao đúng mẫu_mã , sản_phẩm ok nên mua nha mọi người",all_good_reviews
